timestamp,ch1,ch2,ch3,ch4,ch5,ch10
1773359196,7613364.890253861,24897408.329180643,24898800.293953754,446397.477989989,449030.918015332,24898800.4528918
1773359197,7613409.260830982,24897452.695540294,24898844.660331152,446441.849112531,449075.282231449,24898844.81926599
1773359198,7613453.630158871,24897497.06221938,24898889.027028468,446486.219005697,449119.648501411,24898889.18593384
1773359199,7613498.00026625,24897541.42920778,24898933.394051254,446530.589809573,449164.015635538,24898933.552903388
1773359200,7613542.368906877,24897585.79649677,24898977.761322495,446574.960670169,449208.380968435,24898977.920192376
1773359201,7613586.739398995,24897630.16409037,24899022.128913183,446619.333617308,449252.751282279,24899022.28778817
1773359202,7613631.111093362,24897674.53198928,24899066.496796634,446663.703744454,449297.121241702,24899066.655687083
1773359203,7613675.483023021,24897718.900188122,24899110.864941612,446708.076138078,449341.488415824,24899111.02388812
1773359204,7613719.855791417,24897763.26867923,24899155.23341497,446752.449542099,449385.856742271,24899155.392379228
1773359205,7613764.227446178,24897807.637489796,24899199.602207787,446796.820687574,449430.221445428,24899199.761189792
1773359206,7613808.599733759,24897852.006602183,24899243.971337296,446841.192595748,449474.589866004,24899244.13030206
1773359207,7613852.971820989,24897896.37602272,24899288.340757832,446885.566719915,449518.95921989,24899288.499707162
1773359208,7613897.346572255,24897940.745727215,24899332.71047494,446929.938378532,449563.325896344,24899332.86941166
1773359209,7613941.719394456,24897985.115735482,24899377.080504037,446974.310888278,449607.697188598,24899377.23942212
1773359210,7613986.092262644,24898029.48604998,24899421.45081996,447018.684557088,449652.065527217,24899421.609736618
1773359211,7614030.466983811,24898073.856666192,24899465.821486253,447063.059795828,449696.437222676,24899465.98037023
1773359212,7614074.842240721,24898118.227605913,24899510.192446265,447107.435582931,449740.807616546,24899510.35129475
1773359213,7614119.215950441,24898162.598825034,24899554.563708004,447151.807443165,449785.174683185,24899554.72252099
1773359214,7614163.591426289,24898206.97035959,24899598.935252566,447196.181274405,449829.545128597,24899599.094032872
1773359215,7614207.965261999,24898251.342195876,24899643.30708885,447240.555281378,449873.916449272,24899643.465859678
1773359216,7614252.34009125,24898295.71431107,24899687.679209117,447284.931177108,449918.288222242,24899687.838004295
1773359217,7614296.71719216,24898340.086739674,24899732.05163111,447329.306562994,449962.659386089,24899732.2104329
1773359218,7614341.094233124,24898384.45947001,24899776.424362365,447373.683291328,450007.034338344,24899776.58316324
1773359219,7614385.469546076,24898428.832519837,24899820.797412187,447418.058476833,450051.405466809,24899820.95619453
1773359220,7614429.84775934,24898473.205875043,24899865.17078452,447462.437533284,450095.777269016,24899865.329546865
1773359221,7614474.22538437,24898517.579534966,24899909.54445411,447506.815780598,450140.148783952,24899909.70320737
1773359222,7614518.603628231,24898561.9534958,24899953.91842241,447551.192403266,450184.522256141,24899954.07715792
1773359223,7614562.98045724,24898606.327753913,24899998.292692453,447595.569072933,450228.895042232,24899998.4514377
1773359224,7614607.357288653,24898650.702337634,24900042.66724649,447639.945617834,450273.268288787,24900042.826014414
1773359225,7614651.735925742,24898695.07723029,24900087.042103022,447684.322696294,450317.642588386,24900087.2008946
1773359226,7614696.114299913,24898739.452429976,24900131.41726721,447728.6997941,450362.015606967,24900131.576104514
1773359227,7614740.493965211,24898783.82794611,24900175.79274722,447773.078547597,450406.393964676,24900175.951595727
1773359228,7614784.87358648,24898828.203755967,24900220.16856007,447817.457679472,450450.772180211,24900220.327416666
1773359229,7614829.254993165,24898872.579867583,24900264.544678356,447861.837010739,450495.148530848,24900264.703516338
1773359230,7614873.635393737,24898916.956280176,24900308.92106291,447906.216529072,450539.527126829,24900309.07994746
1773359231,7614918.015569521,24898961.333001986,24900353.297749218,447950.597582191,450583.900214764,24900353.456661046
1773359232,7614962.394628466,24899005.710038166,24900397.674749266,447994.979921889,450628.27597466,24900397.833694264
1773359233,7615006.773556096,24899050.087370194,24900442.052063547,448039.361952952,450672.654653268,24900442.211019598
1773359234,7615051.155800575,24899094.464994498,24900486.429704975,448083.742694315,450717.028402535,24900486.58864984
1773359235,7615095.538748336,24899138.84293677,24900530.807647247,448128.122949656,450761.404951637,24900530.96657436
1773359236,7615139.921749321,24899183.221145313,24900575.185855787,448172.503044505,450805.782460501,24900575.344806775
1773359237,7615184.303010402,24899227.599673375,24900619.564401604,448216.885065431,450850.162176552,24900619.723341558
1773359238,7615228.684105878,24899271.978520583,24900663.943248186,448261.266110421,450894.540819768,24900664.102160368
1773359239,7615273.065660511,24899316.35764752,24900708.322392248,448305.648686546,450938.921179206,24900708.481298707
1773359240,7615317.447565111,24899360.73709437,24900752.701821346,448350.031083576,450983.301665069,24900752.860736348
1773359241,7615361.830895146,24899405.116807498,24900797.081534475,448394.413499263,451027.682909943,24900797.240449477
1773359242,7615406.212657554,24899449.49683123,24900841.461539827,448438.797675038,451072.061371905,24900841.620475404
1773359243,7615450.597333901,24899493.877119172,24900885.84182777,448483.183299606,451116.442012391,24900886.000763346
1773359244,7615494.982353985,24899538.25772665,24900930.222435247,448527.565965379,451160.823477196,24900930.381370828
1773359245,7615539.366583231,24899582.638629504,24900974.603337474,448571.947924435,451205.202868198,24900974.762275875
1773359246,7615583.750261938,24899627.019811824,24901018.984502044,448616.330025034,451249.583013776,24901019.14345819
1773359247,7615628.135667241,24899671.401295934,24901063.365974896,448660.71579994,451293.966051136,24901063.52493387
1773359248,7615672.522345129,24899715.783060234,24901107.747732073,448705.099740841,451338.348904513,24901107.90669105
1773359249,7615716.905947097,24899760.165101457,24901152.129773296,448749.484251829,451382.734034054,24901152.288719643
1773359250,7615761.291187331,24899804.547391217,24901196.51207215,448793.868818694,451427.118163091,24901196.671039782
1773359251,7615805.676619918,24899848.92999929,24901240.8946705,448838.255761514,451471.498872654,24901241.053632297
1773359252,7615850.064187929,24899893.31286394,24901285.27753515,448882.643927823,451515.882310136,24901285.436496947
1773359253,7615894.450214836,24899937.69601264,24901329.66068385,448927.029515708,451560.262425447,24901329.819627892
1773359254,7615938.837280733,24899982.07942905,24901374.0441166,448971.418057528,451604.643459429,24901374.20306425
1773359255,7615983.223897294,24900026.463134907,24901418.427823246,449015.804730366,451649.026005148,24901418.58675236
1773359256,7616027.61244274,24900070.847086605,24901462.81175656,449060.192256484,451693.409658233,24901462.970724
1773359257,7616071.999396403,24900115.23133189,24901507.19596634,449104.580701287,451737.795682125,24901507.354969285
1773359258,7616116.385678013,24900159.615825728,24901551.58046018,449148.970225836,451782.180694871,24901551.739445373
1773359259,7616160.773297825,24900204.000603627,24901595.965219706,449193.358740812,451826.568524043,24901596.12422548
1773359260,7616205.162511542,24900248.38563693,24901640.350252997,449237.747221334,451870.954846499,24901640.509258766
1773359261,7616249.550806981,24900292.77093653,24901684.735552598,449282.137014024,451915.342902287,24901684.894556496
1773359262,7616293.939803309,24900337.156487465,24901729.121138413,449326.523835733,451959.727067763,24901729.280106526
1773359263,7616338.328060364,24900381.542281404,24901773.506941978,449370.913888001,452004.111440543,24901773.66589731
1773359264,7616382.717730622,24900425.92834316,24901817.89301186,449415.304232804,452048.49662654,24901818.051950358
1773359265,7616427.107773161,24900470.314649433,24901862.279348057,449459.695331783,452092.884188467,24901862.43827566
1773359266,7616471.498277515,24900514.701205548,24901906.665926885,449504.086747287,452137.273067907,24901906.824831773
1773359267,7616515.88887508,24900559.08802798,24901951.05278483,449548.477085072,452181.658440013,24901951.211636454
1773359268,7616560.278759255,24900603.475081228,24901995.439873587,449592.866085536,452226.045214797,24901995.598682575
1773359269,7616604.66700998,24900647.862365287,24902039.82717233,449637.257223021,452270.43119429,24902039.985991266
1773359270,7616649.057569031,24900692.249920104,24902084.214729592,449681.647639683,452314.818527265,24902084.37353077
1773359271,7616693.449489479,24900736.63770818,24902128.602528363,449726.039880678,452359.205607145,24902128.761332363
1773359272,7616737.839982954,24900781.02576258,24902172.9905719,449770.431559881,452403.592818729,24902173.149358142
1773359273,7616782.231220032,24900825.414055146,24902217.378881767,449814.822801442,452447.978055925,24902217.537642047
1773359274,7616826.621903798,24900869.802595835,24902261.767457966,449859.214749964,452492.366482014,24902261.926190943
1773359275,7616871.014526727,24900914.191388495,24902306.15625,449903.607429505,452536.753573268,24902306.314985797
1773359276,7616915.405958701,24900958.58043324,24902350.54524955,449947.998508576,452581.140886332,24902350.704048295
1773359277,7616959.798359462,24901002.96974378,24902394.9345348,449992.391843909,452625.529244646,24902395.093359374
1773359278,7617004.189768449,24901047.359321732,24902439.324100215,450036.784609648,452669.916632633,24902439.482909855
1773359279,7617048.58309069,24901091.749143273,24902483.713950887,450081.17846427,452714.307128143,24902483.87274277
1773359280,7617092.978831469,24901136.139260285,24902528.1040679,450125.574109917,452758.699511589,24902528.262846693
1773359281,7617137.374074534,24901180.529635284,24902572.49446003,450169.969793295,452803.093167812,24902572.653236978
1773359282,7617181.769398771,24901224.92027274,24902616.885096863,450214.365949814,452847.486231691,24902617.04385887
1773359283,7617226.163615703,24901269.31116162,24902661.27600412,450258.761178393,452891.878118065,24902661.434753273
1773359284,7617270.559337986,24901313.70234565,24902705.66719344,450303.154242284,452936.27001634,24902705.82593487
1773359285,7617314.954183833,24901358.093808264,24902750.05865014,450347.549031101,452980.659238609,24902750.217398252
1773359286,7617359.348020672,24901402.485554982,24902794.45034359,450391.94541128,453025.049971587,24902794.60915193
1773359287,7617403.743277803,24901446.877601393,24902838.842338905,450436.339230523,453069.442305985,24902839.001189716
1773359288,7617448.137659155,24901491.26992329,24902883.234658003,450480.735557884,453113.835449782,24902883.393493857
1773359289,7617492.533855415,24901535.662523307,24902927.62725739,450525.131389195,453158.225847683,24902927.786113825
1773359290,7617536.930134262,24901580.055437177,24902972.020172246,450569.526351303,453202.61760267,24902972.17902868
1773359291,7617581.325751119,24901624.44863713,24903016.413371217,450613.92236251,453247.008965983,24903016.57222765
1773359292,7617625.722279443,24901668.842137974,24903060.806868628,450658.319632109,453291.402006748,24903060.965745643
1773359293,7617670.120874631,24901713.235962637,24903105.200678337,450702.714645927,453335.798274117,24903105.359537594
1773359294,7617714.518469188,24901757.630074225,24903149.59478993,450747.110998615,453380.195727073,24903149.753649183
1773359295,7617758.916215304,24901802.024505887,24903193.989220962,450791.51051211,453424.591052781,24903194.148083035
1773359296,7617803.314018326,24901846.41922824,24903238.383943316,450835.907792854,453468.988155067,24903238.54281503
1773359297,7617847.713567839,24901890.8142847,24903282.779016905,450880.30718548,453513.386330948,24903282.9378818
1773359298,7617892.112162978,24901935.209671117,24903327.174403325,450924.705009145,453557.780550178,24903327.33323862
1773359299,7617936.511561412,24901979.605370175,24903371.570119515,450969.103524816,453602.179021774,24903371.72893877
1773359300,7617980.909825583,24902024.001385164,24903415.96615286,451013.501323198,453646.576460557,24903416.124964483
1773359301,7618025.310342378,24902068.397737566,24903460.3625111,451057.901847247,453690.97473931,24903460.5213106
1773359302,7618069.710931117,24902112.794423725,24903504.759194475,451102.30257221,453735.374649188,24903504.9179897
